"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","ITEMMEDIDA","CONTIENEUNIDADES","IMPORTADO"
"111777          ","DESODORANTE PINO 5L  7840096111777                ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096111777","          ","5,000000","0","Unidad    ","Unidad    ","1,000000","F"
"110411          ","DESODORANTE MILFLORES 5L  7840096110411           ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110411","          ","5,000000","0","Unidad    ","Unidad    ","1,000000","F"
"110428          ","DESODORANTE MANZANA 5L  7840096110428             ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110428","          ","5,000000","0","Unidad    ","Unidad    ","1,000000","F"
"110381          ","DESODORANTE LAVANDA 5L  7840096110381             ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110381","          ","5,000000","0","Unidad    ","Unidad    ","1,000000","F"
"337184          ","PLANCHA FACIL RECARGA 500cc  7840096337184        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337184","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"387177          ","PLANCHA FACIL GATILLO 500cc  7840096337177        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337177","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"000286          ","QUITAMANCHAS RECARGA 500cc  7840096000286         ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000286","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"000279          ","QUITA MANCHAS GATILLO 500cc  7840096000279        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000279","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"000231          ","ELIMINA OLORES GATILLO 500cc  7840096000231       ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000231","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"336484          ","ALCOHOL GEL BALI MARINO 60cc  7840096336484       ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BALI                          ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336484","          ","0,060000","0","Unidad    ","CAJA      ","12,000000","F"
"336491          ","ALCOHOL GEL BALI NEUTRO 60cc  7840096336491       ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BALI                          ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336491","          ","0,060000","0","Unidad    ","CAJA      ","12,000000","F"
"336781          ","KEROSENE 300ml  7840096336781                     ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336781","          ","0,300000","0","Unidad    ","CAJA      ","12,000000","F"
"337627          ","ALCOHOL RECT. 70% RECARGA 1L 7840096337627        ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337627","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
"337634          ","ALCOHOL RECT.70% GATILLO 1L  7840096337634        ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337634","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
"336613          ","ALCOHOL RECTIFICADO 125cc  7840096336613          ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336613","          ","0,250000","0","Unidad    ","CAJA      ","12,000000","F"
"100108          ","ALCOHOL RECTIFICADO 250cc  7840096100108          ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096100108","          ","0,250000","0","Unidad    ","CAJA      ","12,000000","F"
"100528          ","ALCOHOL RECTIFICADO 500cc  7840096100528          ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096100528","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"100501          ","ALCOHOL RECTIFICADO 1L  7840096100511             ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096100511","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
"100214          ","ALCOHOL QUEMAR 500cc  7840096100214               ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096100214","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"100207          ","ALCOHOL QUEMAR 1L  7840096100207                  ","CUIDADO HOGAR                                     ","ALCOHOLES                                         ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096100207","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
"337238          ","LIMPIA ALF/TAPIZ GATILLO 500cc 7840096337238      ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337238","          ","0,500000","0","Unidad    ","CAJA      ","12,000000","F"
"110404          ","DESODORANTE JAZMIN 5L  7840096110404              ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110404","          ","5,000000","0","Unidad    ","Unidad    ","1,000000","F"
"110374          ","DESODORANTE ARPEGE 5L  7840096110374              ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110374","          ","5,000000","0","Unidad    ","Unidad    ","1,000000","F"
"111746          ","DESODORANTE PINO 1L  7840096111746                ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096111746","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
"110312          ","DESODORANTE MIL FLORES 1L  7840096110312          ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110312","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
"337030          ","DESODORANTE CITRONELLA 1L  7840096337030          ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337030","          ","1,000000","0","Unidad    ","CAJA      ","12,000000","F"
