"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","ROWID"
"9140003         ","COMBAT MATA CUCA PEQ 12CEBOS 23400519101          ","CUIDADO HOGAR                                     ","INSECTICIDA/REPELENTE                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","COMBAT                        ","80022667-4 ","ALBISOL S.R.L.                                    ","23400519101  ","          ","0,060000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kfAAf"
"9140002         ","COMBAT MATA CUCA GRAN 8CEBOS 23400519132          ","CUIDADO HOGAR                                     ","INSECTICIDA/REPELENTE                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","COMBAT                        ","80022667-4 ","ALBISOL S.R.L.                                    ","23400519132  ","          ","0,060000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4knAAL"
"9140001         ","COMBAT MATA CUCA GRAN+HUE 8CEBOS 23400419135      ","CUIDADO HOGAR                                     ","INSECTICIDA/REPELENTE                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","COMBAT                        ","80022667-4 ","ALBISOL S.R.L.                                    ","23400419135  ","          ","0,060000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4knAAK"
"9130014         ","PINITO VAINILLA /USA LITTLE TREES 76171109453     ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LITTLE TREES                  ","80022667-4 ","ALBISOL S.R.L.                                    ","76171109453  ","          ","0,020000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4knAAA"
"9110007         ","SUIZA AUTOBR INCOLOR x900ml 7790613000230         ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613000230","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAx"
"9100002         ","PERSIL POLVO REGULAR 900g  7501199406671          ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199406671","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAo"
"9100001         ","PERSIL POLVO REGULAR x 500g 7501199406664         ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199406664","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAl"
"9110006         ","SUIZA AUTOBR DOY PACK INCx400ml 7790613071087     ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613071087","          ","0,400000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAA0"
"9110005         ","SUIZA CERA LIQUIDA NAT x 850ml 7790613001046      ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613001046","          ","0,850000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAz"
"9110004         ","SUIZA CERA LIQUIDA NAT x 425ml 7790613001077      ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613001077","          ","0,425000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAy"
"9110003         ","SUIZA CERA PASTA ROBLE OSCx338g 7790613071544     ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613071544","          ","0,338000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAA1"
"9110002         ","SUIZA CERA PASTA ROBLE CLx338g 7790613071537      ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613071537","          ","0,338000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAw"
"9110001         ","SUIZA CERA PASTA NAT x338g 7790613071520          ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613071520","          ","0,338000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAv"
"9100009         ","PERSIL LIQUIDO COLOR x 3L 7500459000499           ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7500459000499","          ","3,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAu"
"9100008         ","PERSIL LIQUIDO REGULAR x 3L 7500459000482         ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7500459000482","          ","3,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAt"
"9100007         ","PERSIL LIQUIDO COLOR x 830ml 7501199413426        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199413426","          ","0,830000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAs"
"9100006         ","PERSIL LIQUIDO REGULAR 830ml 7501199413433        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199413433","          ","0,830000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAr"
"9100005         ","PERSIL POLVO COLOR x 3kg 7501199409849            ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199409849","          ","3,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAq"
"9100004         ","PERSIL POLVO REGULAR 3kg 7501199406695            ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199406695","          ","3,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAp"
"9100003         ","PERSIL POLVO COLOR  x 900g 7501199409801          ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PERSIL                        ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199409801","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAAn"
"9130007         ","AROMATIZ INODOR LAVAN x50g BREF 7501199410104     ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BREF                          ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199410104","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kfAAH"
"9130006         ","AROMATIZ INODOR PINO x50g BREF 7501199410111      ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BREF                          ","80022667-4 ","ALBISOL S.R.L.                                    ","7501199410111","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kfAAG"
"9130005         ","RENUZIT DESO CONO FRESH LAV 198g 23400350018      ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RENUZIT                       ","80022667-4 ","ALBISOL S.R.L.                                    ","23400350018  ","          ","0,198000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kfAAF"
"9160003         ","SUIZA LUSTRAMUEB CREM CLASx200 7790613000407      ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613000407","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kfAAA"
"9160002         ","SUIZA LUSTRAMUEB FLORAL x249g 7790613000315       ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613000315","          ","0,249000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAA6"
"9160001         ","SUIZA LUSTRAMUEB LAVAND x249g 7790613000322       ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613000322","          ","0,249000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAA5"
"9110010         ","SUIZA AUTOBRILLO NEGRO x 900ml 7790613000254      ","CUIDADO HOGAR                                     ","CERA/AUTOBRI                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SUIZA                         ","80022667-4 ","ALBISOL S.R.L.                                    ","7790613000254","          ","0,900000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4keAA4"
