"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO"
"771015          ","HILO DE POLIESTER 200 gr MAMBO ROJO               ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","232","0","Unidad","UNIDAD    ","1,000000","T"
"771014          ","HILO DE POLIESTER 200 gr VERDE                    ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","232","0","Unidad","CAJA      ","120,000000","T"
"771014          ","HILO DE POLIESTER 200 gr VERDE                    ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","232","0","Unidad","UNIDAD    ","1,000000","T"
"771013          ","HILO DE POLIESTER 200 gr AZUL                     ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","232","0","Unidad","CAJA      ","120,000000","T"
"771013          ","HILO DE POLIESTER 200 gr AZUL                     ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","232","0","Unidad","UNIDAD    ","1,000000","T"
"771023          ","HILO POLIESTER 5 Kg VERDE                         ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","5273","0","Unidad","CAJA      ","9,000000","T"
"771023          ","HILO POLIESTER 5 Kg VERDE                         ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","5273","0","Unidad","UNIDAD    ","1,000000","T"
"771022          ","HILO DE POLIESTER 5 Kg AZUL                       ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","5273","0","Unidad","CAJA      ","9,000000","T"
"771022          ","HILO DE POLIESTER 5 Kg AZUL                       ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","5273","0","Unidad","UNIDAD    ","1,000000","T"
"771003          ","HILO DE POLIESTER DE 3 Kg AZUL                    ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3250","0","Unidad","CAJA      ","12,000000","T"
"771003          ","HILO DE POLIESTER DE 3 Kg AZUL                    ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3250","0","Unidad","UNIDAD    ","1,000000","T"
"771010          ","HILO DE POLIESTER MAMBO 3 Kg VERDE                ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3250","0","Unidad","CAJA      ","12,000000","T"
"771010          ","HILO DE POLIESTER MAMBO 3 Kg VERDE                ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3250","0","Unidad","UNIDAD    ","1,000000","T"
"771020          ","HILO DE POLIESTER 5 Kg BLANCO                     ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","5273","0","Unidad","CAJA      ","9,000000","T"
"771020          ","HILO DE POLIESTER 5 Kg BLANCO                     ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","5273","0","Unidad","UNIDAD    ","1,000000","T"
"129321          ","ROLLO de COCINA YPOA 2x25m 7840440000832          ","LIMPIEZA PERSONAL/HOGAR                           ","ROLLO de COCINA                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","YPOA                          ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000832","          ","338","0","Unidad","FARDO     ","12,000000","F"
"129321          ","ROLLO de COCINA YPOA 2x25m 7840440000832          ","LIMPIEZA PERSONAL/HOGAR                           ","ROLLO de COCINA                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","YPOA                          ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000832","          ","338","0","Unidad","PAQUETE   ","1,000000","F"
"129311          ","SERVILLETA PICAFLOR  20x(1x4) 7840440000566       ","LIMPIEZA PERSONAL/HOGAR                           ","SERVILLETA                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PICAFLOR                      ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000566","B110      ","60","0","Unidad","FARDO     ","20,000000","F"
"129311          ","SERVILLETA PICAFLOR  20x(1x4) 7840440000566       ","LIMPIEZA PERSONAL/HOGAR                           ","SERVILLETA                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PICAFLOR                      ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000566","B110      ","60","0","Unidad","PAQUETE   ","1,000000","F"
"129302          ","PH YPOA 4x30m  7840440000801                      ","LIMPIEZA PERSONAL/HOGAR                           ","PAPEL HIGIENICO                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","YPOA                          ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000801","B114      ","262","0","Unidad","FARDO     ","12,000000","F"
"129302          ","PH YPOA 4x30m  7840440000801                      ","LIMPIEZA PERSONAL/HOGAR                           ","PAPEL HIGIENICO                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","YPOA                          ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000801","B114      ","262","0","Unidad","PAQUETE   ","1,000000","F"
"129301          ","PH THAIS NATURAL 4x30m  7840440000344             ","LIMPIEZA PERSONAL/HOGAR                           ","PAPEL HIGIENICO                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","THAIS                         ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000344","B113      ","196","0","Unidad","FARDO     ","12,000000","F"
"129301          ","PH THAIS NATURAL 4x30m  7840440000344             ","LIMPIEZA PERSONAL/HOGAR                           ","PAPEL HIGIENICO                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","THAIS                         ","80025716-2 ","AVILA ZUTANO CONSTRUCCIONES S.A.                  ","7840440000344","B113      ","196","0","Unidad","PAQUETE   ","1,000000","F"
"147006          ","ESENCIA DE VAINILLA 20x100ml  7840137001197       ","ESENCIAS                                          ","ESENCIA LIQUIDA                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HONORA                        ","80010811-6 ","PARALEVA S.A.                                     ","7840137001197","B037      ","100","0","Unidad","CAJA      ","20,000000","F"
"147006          ","ESENCIA DE VAINILLA 20x100ml  7840137001197       ","ESENCIAS                                          ","ESENCIA LIQUIDA                                   ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HONORA                        ","80010811-6 ","PARALEVA S.A.                                     ","7840137001197","B037      ","100","0","Unidad","FRASCO    ","1,000000","F"
"91205           ","ALBONDIGAS c/VERDURAS 320gr:x10  8410867402947    ","ALIMENTOS PREPARADOS                              ","AP BANDEJAS                                       ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","ABRICOME                      ","99999901-06","ALIMENTOS PREPARADOS NATURALES S.L.               ","8410867402947","          ","372","0","Unidad","CAJA      ","10,000000","T"
"91205           ","ALBONDIGAS c/VERDURAS 320gr:x10  8410867402947    ","ALIMENTOS PREPARADOS                              ","AP BANDEJAS                                       ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","ABRICOME                      ","99999901-06","ALIMENTOS PREPARADOS NATURALES S.L.               ","8410867402947","          ","372","0","Unidad","Unidad    ","1,000000","T"
"91405           ","GARBANZOS c/CHORIZOS 420gr:x12   8410867001416    ","ALIMENTOS PREPARADOS                              ","AP LATAS                                          ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","ABRICOME                      ","99999901-06","ALIMENTOS PREPARADOS NATURALES S.L.               ","8410867001416","          ","481","0","Unidad","CAJA      ","12,000000","T"
