"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","LOCACION","ROWID"
"22268           ","SH. PLUSB x 1000cc PROTEC 7790740508647           ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508647","          ","1000","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAFB84AAB"
"22268           ","SH. PLUSB x 1000cc PROTEC 7790740508647           ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508647","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAC"
"22305           ","SH. PLUSB x 1000cc HIDRAT INT 7790740505561       ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740505561","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAE"
"22312           ","SH. PLUSB x 1000cc LACIO 7790740505578            ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740505578","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAG"
"02511           ","ENJ. PLUSB x 1000cc FRESCURA 7790740502409        ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502409","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAI"
"02512           ","ENJ. PLUSB x 1000cc SUAVIDAD 7790740502416        ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502416","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAK"
"02518           ","ENJ. PLUSB x 1000cc BRILLO  7790740502393         ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502393","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAM"
"02519           ","ENJ. PLUSB x 1000cc NUTRI  7790740502423          ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502423","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAO"
"08782           ","ENJ. PLUSB x 1000cc ANTIOXI  7790740502485        ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502485","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB84AAQ"
"08799           ","ENJ. PLUSB x 1000cc DETOX  7790740508401          ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508401","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB86AAB"
"22367           ","ENJ. PLUSB x 1000cc PROTEC 7790740508753          ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508753","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB86AAD"
"22404           ","ENJ. PLUSB x 1000cc  HIDRATA  7790740502454       ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502454","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB86AAF"
"22411           ","ENJ. PLUSB x 1000cc LACIO  7790740502461          ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740502461","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB86AAH"
"07751           ","JAB.PLUSB SENS NUTRI x 125gr  7790990587751       ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790990587751","          ","125","0","Unidad","CAJA      ","81,000000","F","1","AAAjGgAAEAAFB86AAJ"
"07775           ","JAB.PLUSB HUMECTA CRE x 125gr  7790990587775      ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790990587775","          ","125","0","Unidad","CAJA      ","81,000000","F","1","AAAjGgAAEAAFB86AAL"
"87768           ","JAB.PLUSB BELLEZA RAD x 125gr  7790990587768      ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790990587768","          ","125","0","Unidad","CAJA      ","81,000000","F","1","AAAjGgAAEAAFB86AAN"
"87782           ","JAB.PLUSB FRESCURA INT x 125gr  7790990587782     ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790990587782","          ","125","0","Unidad","CAJA      ","81,000000","F","1","AAAjGgAAEAAFB86AAP"
"111011          ","RAZA GATITOS CARN/LECH 16x500g  7791416072530     ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416072530","B078      ","500","0","Unidad","FARDO     ","16,000000","T","3","AAAjGgAAEAAFB87AAB"
"141436          ","GALL.ARROZ c/GLASE FRUTILLA  7841787000103        ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000103","B010      ","17","0","Unidad","DISPLAY   ","16,000000","F","3","AAAjGgAAEAAFB87AAD"
"141437          ","GALL.ARROZ c/GLASE LIMON  7841787000097           ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000097","B008      ","17","0","Unidad","DISPLAY   ","16,000000","F","3","AAAjGgAAEAAFB87AAF"
"141438          ","GALL.ARROZ c/GLASE CHOCOLATE 7841787000110        ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000110","B009      ","17","0","Unidad","DISPLAY   ","16,000000","F","3","AAAjGgAAEAAFB87AAH"
"13621           ","BIBER BOCA ANCHA PP 250ml T Nº1 7793970136215     ","CUIDADO PERSONAL                                  ","CUIDADO BB                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BABELITO                      ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7793970136215","          ","0","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB87AAJ"
"13622           ","BIBER BOCA ANCHA PP 250ml  Nº2 7793970136222R     ","CUIDADO PERSONAL                                  ","CUIDADO BB                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BABELITO                      ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7793970136222","          ","0","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB87AAL"
"13623           ","BIBER BOCA ANCHA PP 250ml  Nº3 7793970136239      ","CUIDADO PERSONAL                                  ","CUIDADO BB                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BABELITO                      ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7793970136239","          ","0","0","Unidad","CAJA      ","12,000000","T","1","AAAjGgAAEAAFB87AAN"
"13721           ","BIBER BOCA ANCHA c/ASAS x250ml T1 7793970137212   ","CUIDADO PERSONAL                                  ","CUIDADO BB                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BABELITO                      ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7793970137212","          ","0","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB87AAP"
"13722           ","BIBER BOCA ANCHA c/ASAS x250m T2 7793970137229    ","CUIDADO PERSONAL                                  ","CUIDADO BB                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BABELITO                      ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7793970137229","          ","0","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB88AAA"
"13723           ","BIBER BOCA ANCHA c/ASAS x250ml T3  7793970137236  ","CUIDADO PERSONAL                                  ","CUIDADO BB                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BABELITO                      ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7793970137236","          ","0","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAFB88AAC"
